Model,TrialCost,FeeShiftingThreshold,Accuracy,PerCaseAccuracy,CostInclusiveAccuracy
B,0.5,0.71,0.02697596,0.16357286000000001,0.16825273999999998
B,0.5,0.72,0.02252132,0.12676972000000003,0.1417042
B,0.5,0.73,0.016666680000000017,0.08859987999999999,0.09469988
B,0.5,0.74,0.023473820000000013,0.11496808,0.12281287999999999
B,0.5,0.75,0.01666668000000001,0.09679988,0.10339988
B,0.5,0.76,0.01666668000000001,0.09679988,0.10339988
B,0.5,0.77,0.01666668000000001,0.09679988,0.10339988
B,0.5,0.78,0.017616680000000003,0.08844988,0.09554988
B,0.5,0.79,0.016666680000000017,0.08859987999999999,0.09469988
B,0.5,0.8,0.01666668000000001,0.09679988,0.10339988
B,0.5,0.8100000000000002,0.01666668000000001,0.09679988,0.10339988
B,0.5,0.82,0.01666668000000001,0.09679988,0.10339988
B,0.5,0.8299999999999998,0.01666668000000001,0.09679988,0.10339988
B,0.5,0.8400000000000001,0.01666668000000001,0.09679988,0.10339988
B,0.5,0.85,0.02708334000000001,0.11474988000000001,0.12264988000000002
B,0.5,0.86,0.01666668000000001,0.09679988,0.10339988
B,0.5,0.8699999999999999,0.01666668000000001,0.09679988,0.10339988
B,0.5,0.8800000000000001,0.01666668000000001,0.09679988,0.10339988
B,0.5,0.89,0.01666668000000001,0.09679988,0.10339988
B,0.5,0.9,0.01666668000000001,0.09679988,0.10339988
B,0.5,0.9099999999999999,0.01666668000000001,0.09679988,0.10339988
B,0.5,0.9200000000000002,0.02803334,0.10639988,0.11449988000000003
B,0.5,0.93,0.03750000000000001,0.13269988000000002,0.14159988
B,0.5,0.9399999999999998,0.01666668000000001,0.09679988,0.10339988
B,0.5,0.95,0.02708334000000001,0.11474988000000001,0.12264988000000002
B,0.5,0.96,0.01666668000000001,0.09679988,0.10339988
B,0.5,0.97,0.01666668000000001,0.09679988,0.10339988
B,0.5,0.9800000000000001,0.02708334000000001,0.11474988000000001,0.12234988000000002
B,0.5,0.99,0.01666668000000001,0.09679988,0.10339988
B,0.5,1,0.017466680000000012,0.11066654000000001,0.12526654
C,0,0,0,0,0
C,0,0.01,0,0,0
C,0,0.02,0,0,0
C,0,0.03,0,0,0
C,0,0.04,0,0,0
C,0,0.05,0,0,0
C,0,0.06,0,0,0
C,0,0.07,0,0,0
C,0,0.08,0,0,0
C,0,0.09,0,0,0
C,0,0.1,0,0,0
C,0,0.11000000000000001,0,0,0
C,0,0.12,0,0,0
C,0,0.13,0,0,0
C,0,0.14,0,0,0
C,0,0.15,0,0,0
C,0,0.16,0,0,0
C,0,0.17,0,0,0
C,0,0.18,0,0,0
C,0,0.19,0,0,0
C,0,0.2,0,0,0
C,0,0.21000000000000002,0,0,0
C,0,0.22000000000000003,0,0,0
C,0,0.23000000000000004,0,0,0
C,0,0.24,0,0,0
C,0,0.25,0,0,0
C,0,0.26,0,0,0
C,0,0.27,0,0,0
C,0,0.28,0,0,0
C,0,0.29,0,0,0
C,0,0.3,0,0,0
C,0,0.31,0,0,0
C,0,0.32,0,0,0
C,0,0.33,0,0,0
C,0,0.34,0,0,0
C,0,0.35,0,0,0
C,0,0.36,0,0,0
C,0,0.37,0,0,0
C,0,0.38,0,0,0
C,0,0.39,0,0,0
C,0,0.4,0,0,0
C,0,0.41,0,0,0
C,0,0.42000000000000004,0,0,0
C,0,0.43,0,0,0
C,0,0.44000000000000006,0,0,0
C,0,0.45,0,0,0
C,0,0.4600000000000001,0,0,0
C,0,0.4699999999999999,0,0,0
C,0,0.48,0,0,0
C,0,0.49000000000000005,0,0,0
C,0,0.5,0,0,0
C,0,0.51,0,0,0
C,0,0.52,0,0,0
C,0,0.53,0,0,0
C,0,0.54,0,0,0
C,0,0.55,0,0,0
C,0,0.56,0,0,0
C,0,0.57,0,0,0
C,0,0.58,0,0,0
C,0,0.59,0,0,0
C,0,0.6,0,0,0
C,0,0.61,0,0,0
C,0,0.62,0,0,0
C,0,0.63,0,0,0
C,0,0.64,0,0,0
C,0,0.65,0,0,0
C,0,0.66,0,0,0
C,0,0.67,0,0,0
C,0,0.68,0,0,0
C,0,0.69,0,0,0
C,0,0.7,0,0,0
C,0,0.71,0,0,0
C,0,0.72,0,0,0
C,0,0.73,0,0,0
C,0,0.74,0,0,0
C,0,0.75,0,0,0
C,0,0.76,0,0,0
C,0,0.77,0,0,0
C,0,0.78,0,0,0
C,0,0.79,0,0,0
C,0,0.8,0,0,0
C,0,0.8100000000000002,0,0,0
C,0,0.82,0,0,0
C,0,0.8299999999999998,0,0,0
C,0,0.8400000000000001,0,0,0
C,0,0.85,0,0,0
C,0,0.86,0,0,0
C,0,0.8699999999999999,0,0,0
C,0,0.8800000000000001,0,0,0
C,0,0.89,0,0,0
C,0,0.9,0,0,0
C,0,0.9099999999999999,0,0,0
C,0,0.9200000000000002,0,0,0
C,0,0.93,0,0,0
C,0,0.9399999999999998,0,0,0
C,0,0.95,0,0,0
C,0,0.96,0,0,0
C,0,0.97,0,0,0
C,0,0.9800000000000001,0,0,0
C,0,0.99,0,0,0
C,0,1,0,0,0
C,0.0625,0,0.000283334,0.000516666,0.031141660000000005
C,0.0625,0.01,0.00023333400000000003,0.000266666,0.03126666
C,0.0625,0.02,0.00046666800000000005,0.000533332,0.03128332
C,0.0625,0.03,0,0,0.03125
C,0.0625,0.04,0,0,0.03125
C,0.0625,0.05,0.0001,0.0005,0.031
C,0.0625,0.06,0,0,0.03125
C,0.0625,0.07,0.000283334,0.000516666,0.031141659999999998
C,0.0625,0.08,0.00023333400000000003,0.000266666,0.03126666
C,0.0625,0.09,0.000283334,0.000516666,0.031141659999999998
C,0.0625,0.1,0,0,0.03125
C,0.0625,0.11000000000000001,0,0,0.03125
C,0.0625,0.12,0,0,0.03125
C,0.0625,0.13,0,0,0.03125
C,0.0625,0.14,0.00023333400000000003,0.000266666,0.03126666
C,0.0625,0.15,0,0,0.03125
C,0.0625,0.16,0.00023333400000000003,0.000266666,0.03126666
C,0.0625,0.17,0,0,0.03125
C,0.0625,0.18,0,0,0.03125
C,0.0625,0.19,0.00023333400000000003,0.000266666,0.03126666
C,0.0625,0.2,0.00023333400000000003,0.000266666,0.03126666
C,0.0625,0.21000000000000002,0,0,0.03125
C,0.0625,0.22000000000000003,0.000516668,0.000783332,0.03115832
C,0.0625,0.23000000000000004,0,0,0.03125
C,0.0625,0.24,5E-05,0.00025,0.031125000000000003
C,0.0625,0.25,0.000283334,0.000516666,0.031141660000000005
C,0.0625,0.26,0,0,0.03125
C,0.0625,0.27,0.00023333400000000003,0.000266666,0.03126666
C,0.0625,0.28,0.00015000000000000001,0.00045000000000000004,0.031075
C,0.0625,0.29,0.000566668,0.001033332,0.031033319999999996
C,0.0625,0.3,0,0,0.03125
C,0.0625,0.31,0,0,0.03125
C,0.0625,0.32,0.000333334,0.00046666599999999997,0.03121666
C,0.0625,0.33,0.00023333400000000003,0.000266666,0.03126666
C,0.0625,0.34,0.0001,0.0002,0.0312
C,0.0625,0.35,0.00023333400000000003,0.000266666,0.03126666
C,0.0625,0.36,0.00023333400000000003,0.000266666,0.03126666
C,0.0625,0.37,0,0,0.03125
C,0.0625,0.38,0,0,0.03125
C,0.0625,0.39,0.000283334,0.000516666,0.031141659999999998
C,0.0625,0.4,0.000283334,0.000516666,0.031141659999999998
C,0.0625,0.41,5E-05,0.00025,0.031125000000000003
C,0.0625,0.42000000000000004,0,0,0.03125
C,0.0625,0.43,0.00023333400000000003,0.000266666,0.03126666
C,0.0625,0.44000000000000006,5E-05,0.00025,0.031125000000000003
C,0.0625,0.45,0.00023333400000000003,0.000266666,0.03126666
C,0.0625,0.4600000000000001,0.00023333400000000003,0.000266666,0.03126666
C,0.0625,0.4699999999999999,0.00023333400000000003,0.000266666,0.03126666
C,0.0625,0.48,0.00023333400000000003,0.000266666,0.03126666
C,0.0625,0.49000000000000005,0.000283334,0.000516666,0.031141660000000005
C,0.0625,0.5,0,0,0.03125
C,0.0625,0.51,0,0,0.03125
C,0.0625,0.52,0.00023333400000000003,0.000266666,0.03126666
C,0.0625,0.53,0.0017083340000000002,0.005216666,0.031216659999999997
C,0.0625,0.54,0.0013750000000000006,0.00475,0.03125
C,0.0625,0.55,0.0018416680000000005,0.005283332,0.031283319999999996
C,0.0625,0.56,0.0017916680000000004,0.005533332,0.03115832
C,0.0625,0.57,0.0013250000000000004,0.005,0.031124999999999996
C,0.0625,0.58,0.0031,0.009325,0.0312
C,0.0625,0.59,0.0030000000000000005,0.009125000000000001,0.03125
C,0.0625,0.6,0.003233334000000001,0.009391660000000001,0.03126666
C,0.0625,0.61,0.003233334000000001,0.009391660000000001,0.03126666
C,0.0625,0.62,0.0030000000000000005,0.009125000000000001,0.03125
C,0.0625,0.63,0.005108334000000001,0.01339166,0.031266659999999995
C,0.0625,0.64,0.005291668000000001,0.013908319999999998,0.03115832
C,0.0625,0.65,0.004825000000000001,0.013375000000000001,0.031124999999999996
C,0.0625,0.66,0.004875000000000002,0.013125000000000001,0.031249999999999993
C,0.0625,0.67,0.005341668000000001,0.013658319999999998,0.031283319999999996
C,0.0625,0.68,0.007000000000000002,0.01675,0.03125
C,0.0625,0.69,0.007466668000000003,0.017283319999999998,0.031283319999999996
C,0.0625,0.7,0.007000000000000002,0.01675,0.03125
C,0.0625,0.71,0.007233334000000003,0.01701666,0.03126666
C,0.0625,0.72,0.007416668000000003,0.017533319999999998,0.03115832
C,0.0625,0.73,0.009125,0.020700000000000003,0.03095
C,0.0625,0.74,0.009308340000000002,0.02051666,0.031141659999999998
C,0.0625,0.75,0.009358340000000001,0.02026666,0.03126666
C,0.0625,0.76,0.009308340000000002,0.02051666,0.031141660000000005
C,0.0625,0.77,0.009125000000000001,0.019999999999999997,0.03125
C,0.0625,0.78,0.011300000000000001,0.023325000000000002,0.031075000000000002
C,0.0625,0.79,0.01135,0.023075000000000002,0.0312
C,0.0625,0.8,0.011200000000000002,0.023125,0.031124999999999996
C,0.0625,0.8100000000000002,0.011483340000000002,0.02314166,0.031266659999999995
C,0.0625,0.82,0.011583340000000001,0.023341660000000004,0.031216659999999997
C,0.0625,0.8299999999999998,0.013325,0.025625,0.031125000000000003
C,0.0625,0.8400000000000001,0.013375000000000001,0.025374999999999998,0.03125000000000001
C,0.0625,0.85,0.013325,0.025625,0.031125000000000003
C,0.0625,0.86,0.013325,0.025625,0.031125000000000003
C,0.0625,0.8699999999999999,0.013325,0.025625,0.031125000000000003
C,0.0625,0.8800000000000001,0.015733320000000002,0.02798332,0.03148332599999999
C,0.0625,0.89,0.015250000000000003,0.027500000000000004,0.03125
C,0.0625,0.9,0.015237499999999998,0.028087499999999998,0.031025000000000004
C,0.0625,0.9099999999999999,0.01557916,0.027829160000000002,0.031141659999999995
C,0.0625,0.9200000000000002,0.015200000000000002,0.027750000000000004,0.031125000000000003
C,0.0625,0.93,0.0171875,0.029629159999999998,0.03087916
C,0.0625,0.9399999999999998,0.016825,0.02936666,0.031179160000000004
C,0.0625,0.95,0.017095820000000005,0.02950416,0.031566666
C,0.0625,0.96,0.017179160000000002,0.029554160000000003,0.031741666
C,0.0625,0.97,0.01739166,0.02976666,0.031641666
C,0.0625,0.9800000000000001,0.01863332,0.031008320000000006,0.031695825999999996
C,0.0625,0.99,0.018483319999999998,0.03085832,0.031483326
C,0.0625,1,0.018695820000000002,0.031070820000000006,0.031695825999999996
C,0.125,0,0.005033334,0.009333333999999999,0.06045834
C,0.125,0.01,0.0038000006,0.008633334000000001,0.05988334000000001
C,0.125,0.02,0.00465,0.009850000000000001,0.0596
C,0.125,0.03,0.005866668,0.008566668,0.062191680000000006
C,0.125,0.04,0.005033334,0.009333333999999999,0.06045834
C,0.125,0.05,0.00465,0.009850000000000001,0.0596
C,0.125,0.06,0.00465,0.009850000000000001,0.0596
C,0.125,0.07,0.0039,0.008466659999999997,0.060091660000000005
C,0.125,0.08,0.00395,0.00785,0.060224999999999994
C,0.125,0.09,0.004583334,0.007883334,0.06125834
C,0.125,0.1,0.005033334,0.009333333999999999,0.06045834
C,0.125,0.11000000000000001,0.0036500000000000005,0.00791666,0.05991666
C,0.125,0.12,0.0034166666,0.00915,0.059024999999999994
C,0.125,0.13,0.0034166666,0.00915,0.059024999999999994
C,0.125,0.14,0.0041833346,0.008116667999999999,0.060741680000000006
C,0.125,0.15,0.004350000000000001,0.009916659999999999,0.05929166
C,0.125,0.16,0.00465,0.009850000000000001,0.0596
C,0.125,0.17,0.004350000000000001,0.009916659999999999,0.05929166
C,0.125,0.18,0.0025666672,0.007933334,0.05930834
C,0.125,0.19,0.0030333326,0.009033334,0.059408340000000004
C,0.125,0.2,0.00465,0.009850000000000001,0.0596
C,0.125,0.21000000000000002,0.004350000000000001,0.009916659999999999,0.05929166
C,0.125,0.22000000000000003,0.004200000000000001,0.0084,0.060399999999999995
C,0.125,0.23000000000000004,0.005033334,0.009333333999999999,0.06045834
C,0.125,0.24,0.005033334,0.009333333999999999,0.06045834
C,0.125,0.25,0.005033334,0.009333333999999999,0.06045834
C,0.125,0.26,0.0038000006,0.008633334,0.05988333999999999
C,0.125,0.27,0.005416668,0.008816668,0.06131668
C,0.125,0.28,0.00465,0.009850000000000001,0.0596
C,0.125,0.29,0.00465,0.009850000000000001,0.0596
C,0.125,0.3,0.0035666666,0.00896666,0.059591660000000005
C,0.125,0.31,0.00465,0.009850000000000001,0.0596
C,0.125,0.32,0.0035666666,0.008966659999999998,0.059591660000000005
C,0.125,0.33,0.0042500006,0.008383334,0.06075834
C,0.125,0.34,0.00465,0.009850000000000001,0.0596
C,0.125,0.35,0.0035666666,0.008966660000000001,0.059591660000000005
C,0.125,0.36,0.005033334,0.009333333999999999,0.06045834
C,0.125,0.37,0.00465,0.009850000000000001,0.0596
C,0.125,0.38,0.0038000006,0.008633334000000001,0.05988334000000001
C,0.125,0.39,0.0041,0.0076666600000000005,0.060791660000000004
C,0.125,0.4,0.0038000006,0.008633334000000001,0.05988334000000001
C,0.125,0.41,0.0034166666,0.00915,0.059024999999999994
C,0.125,0.42000000000000004,0.0042500006,0.008383334000000001,0.06075834000000001
C,0.125,0.43,0.0038000006,0.008633334000000001,0.05988334000000001
C,0.125,0.44000000000000006,0.004350000000000001,0.009916659999999999,0.05929166
C,0.125,0.45,0.0042666660000000006,0.009733334,0.059983339999999996
C,0.125,0.4600000000000001,0.0031166666000000003,0.009216659999999998,0.05871666
C,0.125,0.4699999999999999,0.004583334,0.007883334,0.06125834
C,0.125,0.48,0.0050999999999999995,0.009600000000000001,0.060475
C,0.125,0.49000000000000005,0.00465,0.009850000000000001,0.0596
C,0.125,0.5,0.004200000000000001,0.0084,0.060399999999999995
C,0.125,0.51,0.0031166666000000003,0.00921666,0.05871666
C,0.125,0.52,0.00465,0.009850000000000001,0.0596
C,0.125,0.53,0.007850000000000001,0.0191,0.060475
C,0.125,0.54,0.004716668,0.018066660000000002,0.05781666
C,0.125,0.55,0.0063,0.01941666,0.05929166
C,0.125,0.56,0.005833334000000001,0.018650000000000003,0.05902500000000001
C,0.125,0.57,0.0067,0.01735,0.06022500000000001
C,0.125,0.58,0.006416668,0.026766659999999998,0.05814166
C,0.125,0.59,0.01065,0.028099999999999997,0.0596
C,0.125,0.6,0.00955,0.02816666,0.05929166
C,0.125,0.61,0.01065,0.028099999999999997,0.0596
C,0.125,0.62,0.01065,0.028099999999999997,0.0596
C,0.125,0.63,0.013300000000000001,0.03616666,0.05929166
C,0.125,0.64,0.011283340000000003,0.03401666,0.05951666
C,0.125,0.65,0.011266680000000001,0.034699999999999995,0.05844999999999999
C,0.125,0.66,0.01173334,0.03546666,0.05871666
C,0.125,0.67,0.013300000000000001,0.03616666,0.05929166
C,0.125,0.68,0.01576668,0.0398,0.0593
C,0.125,0.69,0.01621668,0.041249999999999995,0.058499999999999996
C,0.125,0.7,0.015733340000000002,0.04126666,0.058766660000000005
C,0.125,0.71,0.015733340000000002,0.04126666,0.058766660000000005
C,0.125,0.72,0.01613334,0.0392,0.059699999999999996
C,0.125,0.73,0.02000002,0.044216679999999994,0.05984168000000001
C,0.125,0.74,0.018416679999999998,0.046566680000000006,0.05844168000000001
C,0.125,0.75,0.01983336,0.045716679999999996,0.05884168000000001
C,0.125,0.76,0.01875,0.043566679999999997,0.06044168000000001
C,0.125,0.77,0.01908336,0.044566680000000004,0.059566680000000004
C,0.125,0.78,0.02129168,0.050875000000000004,0.057999999999999996
C,0.125,0.79,0.021938439999999997,0.04990734000000001,0.058900259999999996
C,0.125,0.8,0.021255100000000006,0.04940734,0.060525260000000004
C,0.125,0.8100000000000002,0.021166680000000004,0.0511,0.058975
C,0.125,0.82,0.022166680000000005,0.0495,0.060375
C,0.125,0.8299999999999998,0.028016680000000006,0.05491668000000001,0.06154174000000001
C,0.125,0.8400000000000001,0.027716680000000004,0.054716680000000004,0.060841679999999995
C,0.125,0.85,0.027366679999999997,0.05506668,0.05944168000000001
C,0.125,0.86,0.028041680000000003,0.05524168,0.059866680000000005
C,0.125,0.8699999999999999,0.029200020000000004,0.055100020000000006,0.059850020000000004
C,0.125,0.8800000000000001,0.033808359999999996,0.05819168,0.06331668
C,0.125,0.89,0.033733360000000004,0.05870002,0.061200080000000004
C,0.125,0.9,0.03395836,0.05827502,0.06415008
C,0.125,0.9099999999999999,0.032608359999999996,0.05819168,0.06181668
C,0.125,0.9200000000000002,0.03258336,0.05851668,0.06314168
C,0.125,0.93,0.03685836,0.06110836000000001,0.06498342
C,0.125,0.9399999999999998,0.038676100000000005,0.06342738,0.06699712
C,0.125,0.95,0.03770002000000001,0.06195002000000001,0.06507508
C,0.125,0.96,0.03660834,0.06180834,0.06480833999999999
C,0.125,0.97,0.037786827999999995,0.062445299999999995,0.0645502
C,0.125,0.9800000000000001,0.037816680000000005,0.0626,0.06334999999999999
C,0.125,0.99,0.0381,0.06303331999999999,0.06253332
C,0.125,1,0.03995,0.06443332,0.06518325999999999
C,0.25,0,0.023999979999999997,0.055233319999999995,0.09123331999999999
C,0.25,0.01,0.019,0.06313332,0.08813332
C,0.25,0.02,0.01933334,0.05919998,0.08919998
C,0.25,0.03,0.02466666,0.06019998,0.09019997999999999
C,0.25,0.04,0.019000000000000003,0.06313331999999999,0.08813331999999999
C,0.25,0.05,0.01866666,0.06706665999999999,0.08706665999999999
C,0.25,0.06,0.019,0.06313331999999999,0.08813331999999999
C,0.25,0.07,0.019000000000000003,0.06313331999999999,0.08813331999999999
C,0.25,0.08,0.019000000000000003,0.06313331999999999,0.08813331999999999
C,0.25,0.09,0.01366668,0.06213331999999999,0.08713332
C,0.25,0.1,0.024333320000000002,0.06413332,0.08913331999999999
C,0.25,0.11000000000000001,0.019333339999999997,0.05919998,0.08919998
C,0.25,0.12,0.01999998,0.04733332,0.09058332
C,0.25,0.13,0.019,0.06313331999999999,0.08813331999999999
C,0.25,0.14,0.019,0.06313331999999999,0.08813332
C,0.25,0.15,0.025,0.05626664,0.09126664
C,0.25,0.16,0.019333339999999997,0.05919998,0.08919998
C,0.25,0.17,0.01866666,0.06706665999999999,0.08706665999999999
C,0.25,0.18,0.01866666,0.06706666,0.08706665999999999
C,0.25,0.19,0.01266666,0.0611,0.0871
C,0.25,0.2,0.01866666,0.06706666,0.08706665999999999
C,0.25,0.21000000000000002,0.02466666,0.06019998,0.09019998
C,0.25,0.22000000000000003,0.01366668,0.06213331999999999,0.08713332
C,0.25,0.23000000000000004,0.019,0.06313331999999999,0.08813332
C,0.25,0.24,0.02466666,0.06019998,0.09019998
C,0.25,0.25,0.01933334,0.05919998,0.08919998
C,0.25,0.26,0.013000000000000001,0.06999999999999999,0.08499999999999999
C,0.25,0.27,0.01866666,0.054233319999999995,0.09023331999999999
C,0.25,0.28,0.02466666,0.06019998,0.09019997999999999
C,0.25,0.29,0.013333340000000003,0.06606665999999999,0.08606665999999999
C,0.25,0.3,0.02466666,0.06019998,0.09019997999999999
C,0.25,0.31,0.02366666,0.05679997999999999,0.09179992000000001
C,0.25,0.32,0.013000000000000001,0.057166659999999994,0.08816666
C,0.25,0.33,0.01866666,0.06706666,0.08706665999999999
C,0.25,0.34,0.02033332,0.056233319999999996,0.08848332
C,0.25,0.35,0.019,0.06313332,0.08813332
C,0.25,0.36,0.013000000000000001,0.06999999999999999,0.08499999999999999
C,0.25,0.37,0.013000000000000001,0.057166659999999994,0.08816666
C,0.25,0.38,0.019,0.06313332,0.08813332
C,0.25,0.39,0.02466666,0.06019998,0.09019998
C,0.25,0.4,0.013000000000000001,0.06999999999999999,0.08499999999999999
C,0.25,0.41,0.023999980000000004,0.055233319999999995,0.09123331999999998
C,0.25,0.42000000000000004,0.019000000000000003,0.06313331999999999,0.08813331999999999
C,0.25,0.43,0.02466666,0.06019998,0.09019998
C,0.25,0.44000000000000006,0.02466666,0.06019998,0.09019997999999999
C,0.25,0.45,0.019333339999999997,0.05919998,0.08919998
C,0.25,0.4600000000000001,0.019000000000000003,0.06313331999999999,0.08813331999999999
C,0.25,0.4699999999999999,0.024333320000000002,0.05129998,0.09229997999999999
C,0.25,0.48,0.013333339999999999,0.06606666,0.08606666
C,0.25,0.49000000000000005,0.019,0.06313331999999999,0.08813332
C,0.25,0.5,0.019,0.06313331999999999,0.08813332
C,0.25,0.51,0.01866666,0.06706665999999999,0.08706665999999999
C,0.25,0.52,0.013333340000000003,0.06606665999999999,0.08606665999999999
C,0.25,0.53,0.01905,0.06791666,0.09066665999999998
C,0.25,0.54,0.01905,0.06791665999999999,0.09066666000000001
C,0.25,0.55,0.01235,0.06831666,0.09106666
C,0.25,0.56,0.013300000000000001,0.07226666,0.08826666000000001
C,0.25,0.57,0.013300000000000001,0.07226666,0.08826666000000001
C,0.25,0.58,0.019199986,0.07846664,0.09296652000000001
C,0.25,0.59,0.013399992,0.07689998,0.09639992000000001
C,0.25,0.6,0.023433326,0.07579998000000002,0.09429992000000001
C,0.25,0.61,0.015699992000000003,0.07719998,0.09169986
C,0.25,0.62,0.023433326,0.07579998000000002,0.09429992000000001
C,0.25,0.63,0.023500014,0.0833,0.09504994
C,0.25,0.64,0.005616668,0.08335000000000001,0.09985
C,0.25,0.65,0.023500014,0.0833,0.09505006
C,0.25,0.66,0.018466674000000002,0.08313334,0.09863333999999999
C,0.25,0.67,0.010650007999999999,0.08351665999999999,0.09726665999999999
C,0.25,0.68,0.033299999999999996,0.09120000000000002,0.09520000000000002
C,0.25,0.69,0.027000000000000003,0.09233334000000001,0.10108334000000001
C,0.25,0.7,0.03781666,0.08988332000000002,0.1013832
C,0.25,0.71,0.03838334,0.09148334000000001,0.10348334000000001
C,0.25,0.72,0.033566660000000005,0.0875,0.10399993999999999
C,0.25,0.73,0.054244799999999996,0.10091144,0.12340786000000001
C,0.25,0.74,0.04998332,0.09465,0.11140000000000001
C,0.25,0.75,0.047728139999999995,0.0979281,0.12217452000000002
C,0.25,0.76,0.048799999999999996,0.09623332,0.11548320000000001
C,0.25,0.77,0.04905,0.09778332,0.12453320000000001
C,0.25,0.78,0.061149999999999996,0.1104832,0.11998326
C,0.25,0.79,0.0682,0.11410000000000001,0.12309999999999999
C,0.25,0.8,0.06470000000000001,0.1122666,0.12901659999999998
C,0.25,0.8100000000000002,0.06825,0.11404999999999998,0.12355000000000001
C,0.25,0.82,0.06825,0.11404999999999998,0.12355000000000001
C,0.25,0.8299999999999998,0.07125000000000001,0.11705000000000002,0.12055
C,0.25,0.8400000000000001,0.07100000000000001,0.11339999999999999,0.11840000000000002
C,0.25,0.85,0.07285,0.12025000000000001,0.12375
C,0.25,0.86,0.07125000000000001,0.11705000000000002,0.12055
C,0.25,0.8699999999999999,0.07285,0.12025000000000001,0.12375
C,0.25,0.8800000000000001,0.08118319999999998,0.1273832,0.13138319999999998
C,0.25,0.89,0.08016654000000001,0.12159980000000001,0.1308498
C,0.25,0.9,0.07958319999999999,0.12418320000000001,0.1276832
C,0.25,0.9099999999999999,0.07958319999999999,0.12418320000000001,0.1276832
C,0.25,0.9200000000000002,0.08041654000000001,0.12524980000000002,0.1329998
C,0.25,0.93,0.0800832,0.1246832,0.12468320000000002
C,0.25,0.9399999999999998,0.0816832,0.1278832,0.1313832
C,0.25,0.95,0.0802832,0.12138319999999998,0.1223832
C,0.25,0.96,0.07434994,0.11904999999999999,0.12555
C,0.25,0.97,0.0798332,0.1210332,0.12253320000000001
C,0.25,0.9800000000000001,0.06871668,0.1133168,0.11331674
C,0.25,0.99,0.07439994,0.119,0.123
C,0.25,1,0.07031667999999999,0.1165168,0.11651674000000001
C,0.5,0,0.030000000000000006,0.087,0.087
C,0.5,0.01,0.030000000000000006,0.087,0.087
C,0.5,0.02,0.030000000000000006,0.087,0.087
C,0.5,0.03,0.030000000000000006,0.087,0.087
C,0.5,0.04,0.05000006,0.09600005999999998,0.09600005999999998
C,0.5,0.05,0.05000006,0.09600005999999998,0.09600005999999998
C,0.5,0.06,0.030000000000000006,0.087,0.087
C,0.5,0.07,0.03666668,0.0894,0.0894
C,0.5,0.08,0.03666668,0.0894,0.0894
C,0.5,0.09,0.03666668,0.0894,0.0894
C,0.5,0.1,0.030000000000000006,0.087,0.087
C,0.5,0.11000000000000001,0.030000000000000006,0.087,0.087
C,0.5,0.12,0.03666668,0.0894,0.0894
C,0.5,0.13,0.030000000000000006,0.087,0.087
C,0.5,0.14,0.030000000000000006,0.087,0.087
C,0.5,0.15,0.030000000000000006,0.087,0.087
C,0.5,0.16,0.05000006,0.09600006,0.09600006
C,0.5,0.17,0.030000000000000006,0.087,0.087
C,0.5,0.18,0.030000000000000006,0.087,0.087
C,0.5,0.19,0.05000006,0.09600006,0.09600006
C,0.5,0.2,0.030000000000000006,0.087,0.087
C,0.5,0.21000000000000002,0.030000000000000006,0.087,0.087
C,0.5,0.22000000000000003,0.05000006,0.09600006,0.09600006
C,0.5,0.23000000000000004,0.05000006,0.09600006,0.09600006
C,0.5,0.24,0.03666668,0.0894,0.0894
C,0.5,0.25,0.030000000000000006,0.087,0.087
C,0.5,0.26,0.030000000000000006,0.087,0.087
C,0.5,0.27,0.030000000000000006,0.087,0.087
C,0.5,0.28,0.030000000000000006,0.087,0.087
C,0.5,0.29,0.030000000000000006,0.087,0.087
C,0.5,0.3,0.030000000000000006,0.087,0.087
C,0.5,0.31,0.03666668,0.0894,0.0894
C,0.5,0.32,0.05000006,0.09600006,0.09600006
C,0.5,0.33,0.05000006,0.09600006,0.09600006
C,0.5,0.34,0.030000000000000006,0.087,0.087
C,0.5,0.35,0.05000006,0.09600005999999998,0.09600005999999998
C,0.5,0.36,0.03666668,0.0894,0.0894
C,0.5,0.37,0.05666673999999999,0.09840005999999998,0.09840005999999998
C,0.5,0.38,0.05000006,0.09600005999999998,0.09600005999999998
C,0.5,0.39,0.05000006,0.09600006,0.09600006
C,0.5,0.4,0.030000000000000006,0.087,0.087
C,0.5,0.41,0.030000000000000006,0.087,0.087
C,0.5,0.42000000000000004,0.03666668,0.0894,0.0894
C,0.5,0.43,0.030000000000000006,0.087,0.087
C,0.5,0.44000000000000006,0.07666680000000001,0.10740012000000002,0.10740012000000002
C,0.5,0.45,0.03666668,0.0894,0.0894
C,0.5,0.4600000000000001,0.030000000000000006,0.087,0.087
C,0.5,0.4699999999999999,0.030000000000000006,0.087,0.087
C,0.5,0.48,0.05000006,0.09600006,0.09600006
C,0.5,0.49000000000000005,0.030000000000000006,0.087,0.087
C,0.5,0.5,0.03666668,0.0894,0.0894
C,0.5,0.51,0.030000000000000006,0.087,0.087
C,0.5,0.52,0.030000000000000006,0.087,0.087
C,0.5,0.53,0.023400000000000004,0.10293320000000002,0.1064332
C,0.5,0.54,0.023400000000000004,0.10293320000000002,0.1064332
C,0.5,0.55,0.032900000000000006,0.1099332,0.11343319999999998
C,0.5,0.56,0.023400000000000004,0.10293320000000002,0.1064332
